Name;Coord;Winner;Fitness;Score;GameTime;ConquerRadius;AttackMinLife;SupportRadius;SupportMaxCap;SupportMinCap;SupportTownRatio
EA26;<3468, 5, 958>;True;370;370;765;1541;10;991;77;61;54
EA21;<3468, 5, 958>;False;160;160;727;1581;5;2068;85;89;35
EA22;<3468, 5, 958>;True;300;300;558;1524;6;1560;45;82;28
EA11;<3468, 5, 958>;False;240;240;907;1546;12;228;80;100;49
EA10;<3468, 5, 958>;False;130;130;682;1455;5;1819;29;93;3
EA196;<3468, 5, 958>;True;300;300;578;1649;12;631;72;96;55
EA188;<3468, 5, 958>;True;280;280;556;1626;10;924;76;84;48
EA177;<3468, 5, 958>;True;355;355;694;1615;12;746;73;86;53
EA153;<3468, 5, 958>;True;375;375;776;1640;12;770;74;62;61
EA155;<3468, 5, 958>;True;390;390;644;1524;6;1560;45;82;28
EA156;<3468, 5, 958>;True;280;280;606;1527;9;893;75;74;43
EA134;<3468, 5, 958>;False;295;295;993;1522;15;100;91;100;55
EA132;<3468, 5, 958>;False;459;460;1101;1507;7;1114;63;91;31
EA142;<3468, 5, 958>;True;300;300;582;1606;10;668;84;70;55
EA129;<3468, 5, 958>;True;360;360;758;1640;12;770;74;62;61
EA127;<3468, 5, 958>;True;300;300;654;1606;10;668;84;70;55
EA116;<3468, 5, 958>;True;340;340;701;1598;10;637;72;91;47
EA108;<3468, 5, 958>;True;395;395;694;1552;9;1168;77;59;53
EA98;<3468, 5, 958>;False;375;375;918;1611;11;1699;31;44;63
EA81;<3468, 5, 958>;True;340;340;706;1663;12;817;73;88;54
EA68;<3468, 5, 958>;False;160;160;889;1618;7;2111;54;69;45
EA57;<3468, 5, 958>;True;320;320;706;1504;12;476;85;90;57
EA47;<3468, 5, 958>;True;375;375;741;1477;11;322;99;83;47
EA40;<3468, 5, 958>;False;190;190;845;1582;8;848;65;90;41
EA32;<3468, 5, 958>;False;305;305;995;1495;9;896;87;55;53
EA42;<3468, 5, 958>;True;355;355;705;1642;11;1365;47;65;58
EA45;<3468, 5, 958>;True;320;320;602;1647;10;1306;78;76;49
EA16;<3468, 5, 958>;False;379;380;1069;1509;6;1335;48;64;36
EA17;<3468, 5, 958>;True;470;470;883;1619;12;763;73;86;55
EA28;<3468, 5, 958>;True;320;320;604;1584;12;636;79;71;60
EA6;<3468, 5, 958>;False;185;185;755;1583;8;1342;79;84;46
EA192;<3468, 5, 958>;False;255;255;887;1552;9;1168;77;59;53
EA191;<3468, 5, 958>;False;160;160;892;1539;13;400;79;100;47
EA190;<3468, 5, 958>;False;240;240;834;1486;11;382;91;86;48
EA180;<3468, 5, 958>;True;320;320;687;1552;9;1168;77;59;53
EA171;<3468, 5, 958>;False;399;400;1116;1480;13;385;89;89;60
EA168;<3468, 5, 958>;False;60;60;621;1640;12;770;74;62;61
EA151;<3468, 5, 958>;True;320;320;611;1619;12;763;73;86;55
EA148;<3468, 5, 958>;True;280;280;590;1583;8;1342;79;84;46
EA135;<3468, 5, 958>;False;215;215;937;1541;10;991;77;61;54
EA140;<3468, 5, 958>;True;315;315;637;1675;11;1350;46;72;56
EA121;<3468, 5, 958>;True;375;375;862;1627;10;1131;67;82;50
EA117;<3468, 5, 958>;False;330;330;939;1446;11;508;74;26;61
EA123;<3468, 5, 958>;True;300;300;599;1642;11;1365;47;65;58
EA119;<3468, 5, 958>;True;300;300;616;1566;11;704;74;86;44
EA89;<3468, 5, 958>;True;375;375;800;1571;10;1174;63;75;41
EA90;<3468, 5, 958>;True;300;300;605;1619;12;1002;83;71;53
EA82;<3468, 5, 958>;True;320;320;701;1558;8;1499;52;85;28
EA72;<3468, 5, 958>;True;355;355;728;1534;10;624;68;23;69
EA65;<3468, 5, 958>;True;535;535;888;1480;13;385;89;89;60
EA55;<3468, 5, 958>;True;410;410;857;1626;12;815;77;80;52
EA58;<3468, 5, 958>;True;300;300;607;1618;7;2111;54;69;45
EA34;<3468, 5, 958>;True;355;355;678;1630;12;694;74;96;49
EA30;<3468, 5, 958>;False;250;250;961;1637;12;515;78;89;57
EA12;<3468, 5, 958>;False;300;300;839;1403;11;556;62;5;76
EA2;<3468, 5, 958>;False;180;180;816;1545;9;1159;77;56;53
EA1;<3468, 5, 958>;True;450;450;756;1593;11;998;81;67;53
EA189;<3468, 5, 958>;False;215;215;778;1476;12;204;92;86;49
EA133;<3468, 5, 958>;False;484;485;1192;1621;10;1281;75;73;49
EA137;<3468, 5, 958>;True;320;320;596;1619;12;1002;83;71;53
EA126;<3468, 5, 958>;True;480;480;881;1521;11;549;88;81;49
EA122;<3468, 5, 958>;False;290;290;892;1581;5;2068;85;89;35
EA110;<3468, 5, 958>;True;400;400;756;1539;13;400;79;100;47
EA94;<3468, 5, 958>;True;410;410;828;1544;10;917;83;68;50
EA97;<3468, 5, 958>;True;335;335;631;1509;9;1237;75;49;54
EA96;<3468, 5, 958>;False;55;55;657;1695;9;1387;65;92;46
EA85;<3468, 5, 958>;True;360;360;633;1503;11;617;84;78;57
EA35;<3468, 5, 958>;True;470;470;768;1612;9;1222;77;91;44
EA18;<3468, 5, 958>;False;310;310;921;1480;13;385;89;89;60
EA24;<3468, 5, 958>;False;150;150;720;1507;7;1114;63;91;31
EA7;<3468, 5, 958>;False;220;220;794;1479;12;211;91;86;49
EA185;<3468, 5, 958>;True;375;375;771;1606;10;668;84;70;55
EA178;<3468, 5, 958>;True;679;680;1012;1530;13;397;80;98;48
EA182;<3468, 5, 958>;True;300;300;626;1517;13;131;86;100;46
EA181;<3468, 5, 958>;True;300;300;576;1519;6;1626;45;82;22
EA174;<3468, 5, 958>;False;240;240;906;1627;10;1131;67;82;50
EA164;<3468, 5, 958>;True;659;660;1007;1783;12;2217;92;17;61
EA149;<3468, 5, 958>;True;405;405;752;1486;5;1338;54;100;6
EA157;<3468, 5, 958>;True;320;320;561;1521;5;1674;40;88;21
EA143;<3468, 5, 958>;True;335;335;672;1505;13;100;100;100;40
EA130;<3468, 5, 958>;False;220;220;776;1476;12;204;92;86;49
EA124;<3468, 5, 958>;False;180;180;772;1544;12;563;97;81;48
EA113;<3468, 5, 958>;True;300;300;590;1544;12;563;97;81;48
EA111;<3468, 5, 958>;True;280;280;601;1647;10;1306;78;76;49
EA86;<3468, 5, 958>;True;355;355;649;1545;9;1159;77;56;53
EA84;<3468, 5, 958>;True;395;395;659;1592;11;814;65;85;51
EA75;<3468, 5, 958>;True;280;280;610;1571;8;1331;77;63;50
EA60;<3468, 5, 958>;True;415;415;793;1628;11;735;77;64;58
EA49;<3468, 5, 958>;True;320;320;615;1582;8;848;65;90;41
EA27;<3468, 5, 958>;True;320;320;608;1581;12;410;72;97;48
EA187;<3468, 5, 958>;False;1124;1125;1756;1458;13;297;87;92;63
EA183;<3468, 5, 958>;True;430;430;887;1651;13;708;77;85;57
EA166;<3468, 5, 958>;False;439;440;1113;1583;8;1342;79;84;46
EA173;<3468, 5, 958>;True;340;340;735;1590;12;2039;16;25;71
EA161;<3468, 5, 958>;False;150;150;811;1583;8;1342;79;84;46
EA146;<3468, 5, 958>;True;360;360;779;1564;12;415;81;94;50
EA136;<3468, 5, 958>;False;245;245;882;1480;13;385;89;89;60
EA139;<3468, 5, 958>;True;355;355;629;1541;10;1148;66;68;51
EA114;<3468, 5, 958>;True;435;435;871;1480;13;385;89;89;60
EA105;<3468, 5, 958>;True;615;615;912;1515;11;457;88;83;49
EA99;<3468, 5, 958>;False;215;215;853;1620;12;1235;90;56;60
EA104;<3468, 5, 958>;False;60;60;677;1544;9;1204;72;58;52
EA95;<3468, 5, 958>;True;425;425;766;1647;10;1306;78;76;49
EA92;<3468, 5, 958>;False;145;145;785;1540;9;1100;77;57;52
EA88;<3468, 5, 958>;True;465;465;833;1541;10;991;77;61;54
EA87;<3468, 5, 958>;True;315;315;654;1626;10;1130;67;81;50
EA71;<3468, 5, 958>;False;335;335;844;1458;11;534;66;21;66
EA59;<3468, 5, 958>;True;300;300;582;1521;5;1673;40;88;21
EA46;<3468, 5, 958>;True;800;800;960;1522;6;1851;27;92;16
EA50;<3468, 5, 958>;True;355;355;593;1521;5;1674;40;88;21
EA43;<3468, 5, 958>;False;285;285;931;1780;11;2171;94;19;57
EA39;<3468, 5, 958>;True;360;360;743;1619;12;1002;83;71;53
EA20;<3468, 5, 958>;True;355;355;672;1553;6;1475;54;88;30
EA193;<3468, 5, 958>;True;355;355;685;1702;10;2455;19;47;53
EA194;<3468, 5, 958>;True;360;360;622;1647;10;1306;78;76;49
EA172;<3468, 5, 958>;True;869;870;1398;1695;9;1387;65;92;46
EA176;<3468, 5, 958>;True;689;690;1056;1471;9;343;90;98;29
EA167;<3468, 5, 958>;True;300;300;592;1625;12;826;77;85;50
EA165;<3468, 5, 958>;True;320;320;613;1551;12;445;78;95;48
EA150;<3468, 5, 958>;False;375;375;938;1496;10;331;95;90;39
EA152;<3468, 5, 958>;True;375;375;676;1542;11;602;82;90;47
EA147;<3468, 5, 958>;False;205;205;882;1702;10;2455;19;47;53
EA112;<3468, 5, 958>;False;240;240;883;1625;12;872;82;83;51
EA109;<3468, 5, 958>;False;25;25;573;1541;10;1080;69;69;50
EA78;<3468, 5, 958>;True;460;460;793;1501;10;645;82;79;49
EA37;<3468, 5, 958>;False;205;205;741;1508;7;1281;51;66;38
EA36;<3468, 5, 958>;True;315;315;648;1675;11;1350;46;72;56
EA23;<3468, 5, 958>;True;660;660;894;1521;5;1674;40;88;21
EA197;<3468, 5, 958>;True;300;300;580;1619;12;1002;83;71;53
EA181;<3468, 5, 958>;True;280;280;585;1628;11;735;77;64;58
EA171;<3468, 5, 958>;True;450;450;772;1647;10;1306;78;76;49
EA166;<3468, 5, 958>;True;725;725;986;1472;10;638;81;81;47
EA161;<3468, 5, 958>;False;275;275;951;1458;13;297;87;92;63
EA164;<3468, 5, 958>;True;355;355;728;1524;6;1560;45;82;28
EA142;<3468, 5, 958>;True;320;320;722;1642;11;1365;47;65;58
EA127;<3468, 5, 958>;False;644;645;1136;1663;12;817;73;88;54
EA123;<3468, 5, 958>;False;334;335;1024;1612;9;1222;77;91;44
EA111;<3468, 5, 958>;False;270;270;867;1480;13;385;89;89;60
EA114;<3468, 5, 958>;True;200;200;532;1557;9;1093;76;60;53
EA110;<3468, 5, 958>;False;110;110;652;1506;8;873;74;88;31
EA97;<3468, 5, 958>;True;340;340;668;1621;10;1281;75;73;49
EA96;<3468, 5, 958>;False;25;25;545;1741;10;2154;68;34;55
EA81;<3468, 5, 958>;True;300;300;550;1519;6;1626;45;82;22
EA77;<3468, 5, 958>;False;90;90;737;1509;9;1237;75;49;54
EA56;<3468, 5, 958>;True;395;395;731;1663;12;817;73;88;54
EA39;<3468, 5, 958>;True;575;575;927;1480;13;385;89;89;60
EA33;<3468, 5, 958>;True;355;355;763;1503;11;617;84;78;57
EA29;<3468, 5, 958>;False;309;310;1006;1480;13;385;89;89;60
EA19;<3468, 5, 958>;True;425;425;762;1788;11;2504;64;25;57
EA10;<3468, 5, 958>;True;475;475;911;1571;11;639;100;77;42
EA14;<3468, 5, 958>;True;390;390;759;1554;10;833;87;68;48
EA1;<3468, 5, 958>;True;395;395;636;1571;10;1174;63;75;41
EA198;<3468, 5, 958>;True;545;545;944;1446;11;508;74;26;61
EA182;<3468, 5, 958>;True;415;415;851;1702;10;2455;19;47;53
EA175;<3468, 5, 958>;True;434;435;1094;1541;10;991;77;61;54
EA179;<3468, 5, 958>;False;160;160;736;1573;7;1616;76;89;42
EA176;<3468, 5, 958>;True;380;380;684;1598;10;637;72;91;47
EA156;<3468, 5, 958>;False;479;480;1209;1458;11;534;66;21;66
EA146;<3468, 5, 958>;True;480;480;849;1620;12;1235;90;56;60
EA131;<3468, 5, 958>;True;300;300;583;1509;9;1237;75;49;54
EA113;<3468, 5, 958>;True;759;760;1059;1531;7;1377;54;76;37
EA112;<3468, 5, 958>;True;395;395;773;1541;10;991;77;61;54
EA104;<3468, 5, 958>;True;260;260;650;1626;10;1130;67;81;50
EA101;<3468, 5, 958>;True;360;360;684;1572;9;864;80;62;54
EA89;<3468, 5, 958>;False;155;155;823;1553;7;1330;69;81;37
EA70;<3468, 5, 958>;False;729;730;1151;1618;7;2111;54;69;45
EA78;<3468, 5, 958>;True;420;420;754;1556;7;1435;76;44;55
EA66;<3468, 5, 958>;True;545;545;980;1496;12;100;100;91;46
EA57;<3468, 5, 958>;True;320;320;629;1674;12;1395;85;54;55
EA35;<3468, 5, 958>;False;399;400;1004;1446;11;508;74;26;61
EA17;<3468, 5, 958>;False;295;295;899;1479;10;434;99;66;54
EA23;<3468, 5, 958>;True;360;360;665;1647;10;1306;78;76;49
EA20;<3468, 5, 958>;True;335;335;691;1654;11;991;71;70;52
EA7;<3468, 5, 958>;True;495;495;914;1611;11;1699;31;44;63
EA12;<3468, 5, 958>;False;200;200;823;1640;12;770;74;62;61
EA5;<3468, 5, 958>;True;415;415;757;1586;12;508;76;97;51
EA3;<3468, 5, 958>;True;320;320;636;1554;11;493;100;75;39
EA199;<3468, 5, 958>;True;375;375;589;1524;6;1560;45;82;28
EA196;<3468, 5, 958>;False;70;70;697;1487;10;753;66;37;60
EA189;<3468, 5, 958>;True;300;300;617;1650;12;708;76;85;56
EA183;<3468, 5, 958>;True;350;350;684;1579;8;1348;78;70;48
EA173;<3468, 5, 958>;False;85;85;688;1606;10;668;84;70;55
EA163;<3468, 5, 958>;True;584;585;1096;1527;12;400;79;95;48
EA165;<3468, 5, 958>;True;455;455;915;1552;9;1168;77;59;53
EA159;<3468, 5, 958>;False;45;45;636;1471;9;343;90;98;29
EA151;<3468, 5, 958>;True;525;525;872;1507;7;1114;63;91;31
EA152;<3468, 5, 958>;True;355;355;652;1508;11;535;84;86;56
EA149;<3468, 5, 958>;True;435;435;779;1592;11;814;65;85;51
EA147;<3468, 5, 958>;False;135;135;792;1480;13;385;89;89;60
EA148;<3468, 5, 958>;True;280;280;533;1627;10;1053;68;78;51
EA135;<3468, 5, 958>;False;575;575;973;1486;11;382;91;86;48
EA99;<3468, 5, 958>;False;160;160;827;1530;13;397;80;98;48
EA100;<3468, 5, 958>;True;370;370;745;1681;11;1806;66;68;48
EA90;<3468, 5, 958>;True;330;330;588;1521;5;1674;40;88;21
EA80;<3468, 5, 958>;False;240;240;956;1496;10;331;95;90;39
EA71;<3468, 5, 958>;False;65;65;628;1587;8;810;68;85;43
EA67;<3468, 5, 958>;True;320;320;605;1655;11;1227;51;74;55
EA53;<3468, 5, 958>;True;355;355;652;1612;9;1222;77;91;44
EA44;<3468, 5, 958>;False;110;110;681;1539;13;400;79;100;47
EA42;<3468, 5, 958>;False;135;135;725;1471;9;343;90;98;29
EA36;<3468, 5, 958>;True;340;340;682;1592;11;814;65;85;51
EA26;<3468, 5, 958>;True;355;355;699;1539;12;499;78;93;48
EA8;<3468, 5, 958>;True;399;400;1075;1606;10;668;84;70;55
EA0;<3468, 5, 958>;False;265;265;796;1458;13;297;87;92;63
EA4;<3468, 5, 958>;True;320;320;654;1577;10;2021;32;38;63
EA11;<3468, 5, 958>;True;320;320;628;1646;9;1304;77;75;49
EA194;<3468, 5, 958>;True;589;590;1029;1534;8;1316;57;74;41
EA195;<3468, 5, 958>;True;360;360;662;1637;12;515;78;89;57
EA170;<3468, 5, 958>;True;445;445;876;1581;12;410;72;97;48
EA153;<3468, 5, 958>;False;429;430;1143;1571;10;1174;63;75;41
EA158;<3468, 5, 958>;True;320;320;741;1561;10;937;83;68;50
EA150;<3468, 5, 958>;False;564;565;1094;1539;13;400;79;100;47
EA130;<3468, 5, 958>;True;320;320;597;1524;6;1560;45;82;28
EA128;<3468, 5, 958>;True;320;320;593;1618;7;2111;54;69;45
EA119;<3468, 5, 958>;False;135;135;696;1524;6;1560;45;82;28
EA115;<3468, 5, 958>;True;280;280;606;1788;11;2504;64;25;57
EA91;<3468, 5, 958>;True;375;375;676;1541;10;991;77;61;54
EA86;<3468, 5, 958>;True;480;480;811;1543;7;1419;51;81;32
EA82;<3468, 5, 958>;False;170;170;787;1587;10;1170;68;13;60
EA87;<3468, 5, 958>;True;320;320;544;1543;8;1267;58;72;42
EA68;<3468, 5, 958>;False;429;430;1203;1584;9;1435;54;68;38
EA73;<3468, 5, 958>;False;275;275;871;1507;7;1114;63;91;31
EA60;<3468, 5, 958>;True;335;335;775;1618;7;2111;54;69;45
EA55;<3468, 5, 958>;False;145;145;817;1693;12;818;76;89;55
EA62;<3468, 5, 958>;True;260;260;513;1582;8;848;65;90;41
EA48;<3468, 5, 958>;True;360;360;607;1518;5;1731;37;90;17
EA34;<3468, 5, 958>;False;344;345;1017;1541;10;991;77;61;54
EA38;<3468, 5, 958>;True;320;320;696;1651;13;465;83;96;55
EA30;<3468, 5, 958>;False;170;170;760;1552;9;1168;77;59;53
EA15;<3468, 5, 958>;True;400;400;747;1593;11;998;81;67;53
EA186;<3468, 5, 958>;True;375;375;721;1637;12;515;78;89;57
EA184;<3468, 5, 958>;True;260;260;465;1508;7;1281;51;66;38
EA172;<3468, 5, 958>;False;140;140;806;1539;13;400;79;100;47
EA162;<3468, 5, 958>;True;300;300;506;1521;5;1674;40;88;21
EA154;<3468, 5, 958>;True;340;340;761;1645;12;684;71;94;55
EA103;<3468, 5, 958>;True;340;340;627;1565;10;1705;42;37;62
EA102;<3468, 5, 958>;True;380;380;591;1500;5;1567;46;100;6
EA92;<3468, 5, 958>;True;355;355;718;1783;12;2217;92;17;61
EA61;<3468, 5, 958>;False;519;520;1381;1480;13;385;89;89;60
EA63;<3468, 5, 958>;True;375;375;657;1534;8;1316;57;74;41
EA49;<3468, 5, 958>;False;90;90;789;1534;9;1052;77;55;54
EA40;<3468, 5, 958>;False;290;290;946;1446;11;508;74;26;61
EA18;<3468, 5, 958>;True;400;400;717;1630;12;694;74;96;49
EA24;<3468, 5, 958>;True;300;300;560;1576;10;1054;70;74;49
EA13;<3468, 5, 958>;False;235;235;785;1480;13;385;89;89;60
EA190;<3468, 5, 958>;True;360;360;718;1621;10;1281;75;73;49
EA178;<3468, 5, 958>;False;265;265;935;1534;10;624;68;23;69
EA136;<3468, 5, 958>;False;629;630;1203;1619;12;763;73;86;55
EA133;<3468, 5, 958>;True;375;375;763;1630;12;694;74;96;49
EA122;<3468, 5, 958>;False;185;185;688;1508;7;1281;51;66;38
EA95;<3468, 5, 958>;False;200;200;786;1539;13;400;79;100;47
EA93;<3468, 5, 958>;True;340;340;619;1606;10;668;84;70;55
EA85;<3468, 5, 958>;False;435;435;927;1479;13;365;89;89;60
EA79;<3468, 5, 958>;False;115;115;803;1541;10;1148;66;68;51
EA65;<3468, 5, 958>;False;250;250;870;1480;13;385;89;89;60
EA74;<3468, 5, 958>;True;320;320;604;1647;10;1306;78;76;49
EA69;<3468, 5, 958>;True;360;360;670;1534;8;1241;60;74;41
EA46;<3468, 5, 958>;False;150;150;855;1640;12;770;74;62;61
EA47;<3468, 5, 958>;True;355;355;695;1547;11;437;78;81;52
EA25;<3468, 5, 958>;True;395;395;926;1583;10;1564;52;48;57
EA28;<3468, 5, 958>;False;25;25;554;1515;8;1243;77;40;55
EA22;<3468, 5, 958>;True;355;355;653;1524;6;1560;45;82;28
EA16;<3468, 5, 958>;True;340;340;694;1547;11;437;78;81;52
EA9;<3468, 5, 958>;False;170;170;829;1652;11;1023;81;90;47
EA193;<3468, 5, 958>;False;250;250;822;1583;8;1342;79;84;46
EA177;<3468, 5, 958>;True;410;410;797;1626;12;815;77;80;52
EA168;<3468, 5, 958>;False;315;315;984;1494;9;762;71;86;38
EA174;<3468, 5, 958>;True;300;300;659;1578;8;1290;79;82;46
EA169;<3468, 5, 958>;False;55;55;654;1509;9;1237;75;49;54
EA167;<3468, 5, 958>;True;395;395;696;1541;10;991;77;61;54
EA157;<3468, 5, 958>;False;160;160;701;1541;10;768;82;76;50
EA144;<3468, 5, 958>;True;574;575;1000;1446;11;508;74;26;61
EA139;<3468, 5, 958>;False;265;265;862;1642;11;1365;47;65;58
EA141;<3468, 5, 958>;True;340;340;528;1508;5;2315;87;71;39
EA134;<3468, 5, 958>;False;55;55;669;1509;9;1237;75;49;54
EA126;<3468, 5, 958>;True;340;340;710;1695;9;1387;65;92;46
EA125;<3468, 5, 958>;True;320;320;522;1521;5;1674;40;88;21
EA121;<3468, 5, 958>;True;405;405;724;1520;10;817;80;57;52
EA118;<3468, 5, 958>;False;125;125;851;1540;12;442;79;92;50
EA116;<3468, 5, 958>;True;335;335;811;1545;9;1159;77;56;53
EA108;<3468, 5, 958>;False;404;405;1016;1577;7;1529;43;77;38
EA32;<3468, 5, 958>;True;415;415;708;1564;12;415;81;94;50
EA2;<3468, 5, 958>;False;310;310;937;1629;14;1432;42;60;67
EA6;<3468, 5, 958>;False;360;360;916;1630;12;694;74;96;49
EA188;<3468, 5, 958>;True;370;370;683;1509;9;1237;75;49;54
EA180;<3468, 5, 958>;True;355;355;664;1525;6;1543;46;81;29
EA155;<3468, 5, 958>;True;415;415;822;1541;10;1148;66;68;51
EA143;<3468, 5, 958>;True;320;320;725;1564;12;415;81;94;50
EA140;<3468, 5, 958>;True;375;375;804;1647;10;1210;52;73;54
EA106;<3468, 5, 958>;False;599;600;1212;1647;10;1306;78;76;49
EA94;<3468, 5, 958>;True;485;485;836;1582;8;848;65;90;41
EA84;<3468, 5, 958>;False;340;340;953;1599;10;948;76;81;49
EA88;<3468, 5, 958>;True;375;375;745;1612;9;1222;77;91;44
EA64;<3468, 5, 958>;False;1189;1190;1807;1458;13;297;87;92;63
EA83;<3468, 5, 958>;True;385;385;739;1541;10;1148;66;68;51
EA76;<3468, 5, 958>;True;320;320;518;1541;10;991;77;61;54
EA51;<3468, 5, 958>;True;679;680;1029;1647;10;1306;78;76;49
EA52;<3468, 5, 958>;False;210;210;901;1606;10;668;84;70;55
EA59;<3468, 5, 958>;True;340;340;667;1541;10;991;77;61;54
EA54;<3468, 5, 958>;True;360;360;625;1588;11;841;82;78;50
EA50;<3468, 5, 958>;True;355;355;682;1788;11;2504;64;25;57
EA41;<3468, 5, 958>;False;275;275;800;1480;13;385;89;89;60
EA31;<3468, 5, 958>;False;115;115;750;1535;9;882;64;36;54
EA27;<3468, 5, 958>;True;340;340;619;1552;9;1168;77;59;53
EA191;<3468, 5, 958>;False;389;390;1179;1539;13;400;79;100;47
EA192;<3468, 5, 958>;True;360;360;731;1656;11;1615;69;69;48
EA187;<3468, 5, 958>;True;315;315;689;1611;11;1699;31;44;63
EA185;<3468, 5, 958>;True;360;360;766;1626;10;1130;67;81;50
EA160;<3468, 5, 958>;True;430;430;712;1640;12;770;74;62;61
EA145;<3468, 5, 958>;True;300;300;550;1788;11;2504;64;25;57
EA138;<3468, 5, 958>;True;315;315;586;1521;5;1674;40;88;21
EA137;<3468, 5, 958>;True;260;260;561;1590;10;1380;66;68;49
EA132;<3468, 5, 958>;False;75;75;614;1583;8;1342;79;84;46
EA129;<3468, 5, 958>;True;340;340;633;1513;11;655;67;31;69
EA124;<3468, 5, 958>;True;355;355;630;1541;10;1148;66;68;51
EA120;<3468, 5, 958>;True;340;340;734;1635;12;809;71;84;57
EA117;<3468, 5, 958>;True;335;335;708;1640;11;1339;48;65;57
EA109;<3468, 5, 958>;True;874;875;1152;1508;11;413;88;83;49
EA107;<3468, 5, 958>;True;335;335;768;1515;8;1243;77;40;55
EA105;<3468, 5, 958>;False;230;230;772;1581;5;2068;85;89;35
EA98;<3468, 5, 958>;True;395;395;725;1554;12;458;77;93;48
EA72;<3468, 5, 958>;False;145;145;791;1695;9;1387;65;92;46
EA75;<3468, 5, 958>;True;400;400;717;1534;8;1316;57;74;41
EA58;<3468, 5, 958>;True;315;315;687;1639;11;768;74;62;60
EA37;<3468, 5, 958>;False;839;840;1463;1406;10;487;63;5;68
EA45;<3468, 5, 958>;True;340;340;786;1606;10;668;84;70;55
EA43;<3468, 5, 958>;True;360;360;652;1773;11;2170;91;17;61
EA21;<3468, 5, 958>;True;694;695;1090;1640;12;770;74;62;61
EA177;<3468, 5, 958>;False;110;110;711;1596;8;1220;86;97;40
EA163;<3468, 5, 958>;False;454;455;1049;1552;9;1168;77;59;53
EA157;<3468, 5, 958>;False;649;650;1123;1541;10;991;77;61;54
EA167;<3468, 5, 958>;True;370;370;625;1508;5;2315;87;71;39
EA154;<3468, 5, 958>;True;375;375;731;1663;12;817;73;88;54
EA156;<3468, 5, 958>;True;280;280;541;1577;7;1529;43;77;38
EA149;<3468, 5, 958>;True;280;280;549;1642;11;1365;47;65;58
EA133;<3468, 5, 958>;False;330;330;977;1619;12;763;73;86;55
EA136;<3468, 5, 958>;True;395;395;733;1663;12;817;73;88;54
EA131;<3468, 5, 958>;True;335;335;609;1507;7;1114;63;91;31
EA125;<3468, 5, 958>;True;360;360;618;1574;10;994;90;41;73
EA76;<3468, 5, 958>;True;335;335;621;1581;12;410;72;97;48
EA54;<3468, 5, 958>;True;650;650;983;1635;12;809;71;84;57
EA56;<3468, 5, 958>;True;240;240;491;1552;9;1168;77;59;53
EA33;<3468, 5, 958>;False;170;170;844;1630;12;694;74;96;49
EA31;<3468, 5, 958>;False;315;315;953;1618;7;2111;54;69;45
EA20;<3468, 5, 958>;False;240;240;936;1629;14;1432;42;60;67
EA26;<3468, 5, 958>;True;260;260;494;1546;10;1022;74;63;51
EA2;<3468, 5, 958>;True;280;280;504;1618;7;2111;54;69;45
EA161;<3468, 5, 958>;True;560;560;857;1500;5;1567;46;100;6
EA150;<3468, 5, 958>;False;390;390;973;1541;10;991;77;61;54
EA139;<3468, 5, 958>;True;590;590;943;1515;10;1151;79;47;57
EA140;<3468, 5, 958>;True;375;375;833;1637;10;1339;49;65;56
EA104;<3468, 5, 958>;True;455;455;845;1591;10;1054;62;71;51
EA101;<3468, 5, 958>;True;280;280;657;1556;7;1435;76;44;55
EA94;<3468, 5, 958>;True;400;400;626;1500;5;1567;46;100;6
EA89;<3468, 5, 958>;True;320;320;749;1579;8;1348;78;70;48
EA84;<3468, 5, 958>;True;704;705;1148;1606;10;928;61;80;52
EA83;<3468, 5, 958>;True;390;390;919;1554;10;833;87;68;48
EA73;<3468, 5, 958>;False;449;450;1042;1554;10;833;87;68;48
EA61;<3468, 5, 958>;True;709;710;1031;1479;13;365;89;89;60
EA55;<3468, 5, 958>;False;469;470;1061;1539;13;400;79;100;47
EA57;<3468, 5, 958>;False;25;25;572;1541;10;1148;66;68;51
EA52;<3468, 5, 958>;True;260;260;613;1629;14;1432;42;60;67
EA37;<3468, 5, 958>;True;335;335;616;1541;10;991;77;61;54
EA29;<3468, 5, 958>;False;245;245;928;1539;13;400;79;100;47
EA16;<3468, 5, 958>;True;869;870;1360;1628;10;1144;67;79;50
EA8;<3468, 5, 958>;True;689;690;1061;1622;12;913;80;78;51
EA14;<3468, 5, 958>;True;315;315;642;1647;10;1306;78;76;49
EA9;<3468, 5, 958>;True;375;375;536;1519;5;1728;37;90;17
EA197;<3468, 5, 958>;True;375;375;802;1647;10;1306;78;76;49
EA191;<3468, 5, 958>;False;235;235;915;1539;12;499;78;93;48
EA192;<3468, 5, 958>;True;320;320;647;1571;10;1174;63;75;41
EA183;<3468, 5, 958>;True;320;320;679;1581;12;410;72;97;48
EA175;<3468, 5, 958>;False;145;145;798;1545;9;860;66;81;43
EA168;<3468, 5, 958>;True;680;680;956;1446;11;508;74;26;61
EA158;<3468, 5, 958>;False;240;240;900;1534;8;1316;57;74;41
EA152;<3468, 5, 958>;True;360;360;655;1531;10;1219;63;67;50
EA141;<3468, 5, 958>;False;459;460;1017;1472;10;638;81;81;47
EA146;<3468, 5, 958>;True;300;300;634;1645;9;1745;65;69;47
EA134;<3468, 5, 958>;False;354;355;1117;1564;12;415;81;94;50
EA135;<3468, 5, 958>;False;110;110;741;1494;9;762;71;86;38
