Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff-ConquerRadius;deff-AttackMinLife;deff-SupportRadius;deff-SupportMaxCap;deff-SupportMinCap;off-ConquerRadius;off-AttackMinLife;off-SupportRadius;off-SupportMaxCap;off-SupportMinCap;supp-ConquerRadius;supp-AttackMinLife;supp-SupportRadius;supp-SupportMaxCap;supp-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_66;<3468, 5, 958>;True;133.78323108384458;359;13.333333333333334;100;20.449897750511248;4.79;0;6;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_67;<3468, 5, 958>;True;141.81522181522183;530;5.1851851851851851;100;36.630036630036628;2.63;0;54;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_68;<3468, 5, 958>;True;130.41377800481646;561;4.507042253521127;100;25.906735751295336;3.76;0;71;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_69;<3468, 5, 958>;True;138.33333333333334;558;5;100;33.333333333333336;2.9;0;56;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_70;<3468, 5, 958>;True;153.61904761904762;303;6;100;47.61904761904762;2;0;20;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_71;<3468, 5, 958>;True;124.95221160257835;844;12.727272727272727;100;12.224938875305623;8.08;6;22;1;2036;37;991;33;72;2926;17;2020;26;56;4000;35;1776;28;87;99;34;28;862
KI_72;<3468, 5, 958>;True;138.71794871794873;361;6.666666666666667;100;32.051282051282051;3.02;0;24;1;4000;13;100;62;111;2779;5;2527;21;79;2636;56;2457;73;22;69;0;15;2878
KI_73;<3468, 5, 958>;True;143.36363636363637;271;7;100;36.363636363636367;2.65;0;20;1;871;16;525;91;17;3619;6;347;86;14;2332;64;1537;50;39;53;38;51;349
KI_74;<3468, 5, 958>;True;158.07692307692307;223;10;100;48.076923076923073;1.98;0;10;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_75;<3468, 5, 958>;True;117.41552511415526;609;16;90;11.415525114155251;8.66;0;10;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_76;<3468, 5, 958>;True;131.63255592574964;367;5.4545454545454541;100;26.178010471204185;3.72;0;22;1;1431;70;2973;25;28;3038;8;1820;9;77;634;75;751;79;69;92;24;3;2830
KI_77;<3468, 5, 958>;True;137.35433750539491;256;7.1428571428571432;100;30.211480362537763;3.21;0;14;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_78;<3468, 5, 958>;True;143.84615384615384;476;5.384615384615385;100;38.46153846153846;2.5;0;52;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_79;<3468, 5, 958>;True;120.58128973660308;343;13.333333333333334;80;27.247956403269754;3.57;0;12;1;580;5;100;107;9;3761;5;100;96;5;2768;84;1477;74;60;50;52;44;441
KI_80;<3468, 5, 958>;True;153.40244550770868;414;5.5555555555555554;100;47.846889952153113;1.99;0;36;1;3542;23;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_81;<3468, 5, 958>;True;121.40820584144646;549;17.5;90;13.908205841446454;7.09;0;8;1;1279;74;1775;71;29;3207;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_82;<3468, 5, 958>;False;101;882;1;100;0;50;0;12;1;2113;32;1231;30;76;3300;21;1780;31;61;3908;32;2035;32;81;82;2;14;2797
KI_83;<3468, 5, 958>;False;111;860;1;110;0;50;0;14;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_84;<3468, 5, 958>;True;145.96153846153845;298;7.5;100;38.46153846153846;2.5;0;16;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_85;<3468, 5, 958>;False;91;732;1;90;0;50;0;11;2;325;84;2239;28;76;2731;14;2380;94;18;521;78;702;31;73;78;69;4;342
KI_86;<3468, 5, 958>;True;107.73708920187794;429;16;80;11.737089201877934;8.42;0;10;2;3445;67;3024;27;53;3142;26;3017;95;46;2312;20;2601;89;50;77;16;98;179
KI_87;<3468, 5, 958>;True;107.14680006900122;507;6.4516129032258061;90;10.695187165775401;9.25;0;31;2;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_88;<3468, 5, 958>;True;133.75289575289574;436;5.1428571428571432;90;38.610038610038607;2.49;0;35;2;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_89;<3468, 5, 958>;True;111.27410468319559;503;7.5;90;13.774104683195592;7.16;0;16;2;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_90;<3468, 5, 958>;True;114.93172268907563;596;8.125;90;16.806722689075631;5.85;0;32;2;2892;53;3324;46;59;2418;14;1720;38;64;1170;65;2110;48;33;49;42;55;100
KI_91;<3468, 5, 958>;True;109.24859392575928;593;18;80;11.248593925759282;8.79;0;10;2;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_92;<3468, 5, 958>;True;138.17813765182186;477;7.6923076923076925;90;40.48582995951417;2.37;0;26;2;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_93;<3468, 5, 958>;True;65.108085964580567;656;9.2682926829268286;30;25.839793281653748;3.77;0;41;2;1495;69;2148;72;40;2654;8;2330;14;56;2014;39;2835;38;61;95;81;0;745
KI_94;<3468, 5, 958>;True;99.960762331838566;850;18.75;70;11.210762331838565;8.82;0;16;2;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_95;<3468, 5, 958>;False;91;903;1;90;0;50;0;16;2;593;16;420;103;8;2907;22;1589;78;28;2749;83;1584;81;60;73;42;18;896
KI_96;<3468, 5, 958>;False;91;935;1;90;0;50;0;10;2;2173;39;1045;31;72;3010;24;1723;32;62;3859;33;2193;31;81;100;0;49;1037
KI_97;<3468, 5, 958>;False;91;721;1;90;0;50;0;14;2;3035;8;2212;71;82;2294;18;345;61;33;1343;59;267;19;9;54;78;98;394
KI_98;<3468, 5, 958>;False;91;807;1;90;0;50;0;15;2;3646;57;1415;77;71;2704;34;3773;67;51;2338;28;2194;37;82;42;54;0;2494
KI_99;<3468, 5, 958>;False;91;816;1;90;0;50;0;14;2;3411;36;3218;88;17;2116;44;564;78;76;2581;27;115;63;48;82;68;64;200
KI_100;<3468, 5, 958>;False;91;681;1;90;0;50;0;14;2;2937;8;2138;68;78;2236;11;100;56;24;2421;50;2675;82;54;57;88;100;100
KI_101;<3468, 5, 958>;False;91;952;1;90;0;50;0;12;2;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_102;<3468, 5, 958>;False;91;770;1;90;0;50;0;15;2;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_103;<3468, 5, 958>;True;155.77380952380952;355;6.25;90;59.523809523809518;1.58;0;32;2;3431;55;2793;38;57;3124;5;1222;5;77;200;76;2132;50;39;100;58;2;100
KI_104;<3468, 5, 958>;False;91;761;1;90;0;50;0;18;2;3035;8;2212;71;82;2294;18;345;61;33;1343;59;267;19;9;54;78;98;394
KI_105;<3468, 5, 958>;True;130.75510808409831;362;8.1818181818181817;90;32.573289902280131;2.97;0;22;2;563;61;1626;58;45;2924;6;2633;108;5;364;87;100;24;71;86;64;2;162
KI_106;<3468, 5, 958>;True;115.2267354395014;689;15.555555555555555;90;9.6711798839458414;10.24;0;9;2;3011;48;425;81;59;3545;37;2492;46;92;1906;80;3751;26;79;69;30;12;1042
KI_107;<3468, 5, 958>;True;106.23655913978494;726;13.333333333333334;80;12.903225806451612;7.65;0;18;2;702;35;1693;68;69;3505;23;928;92;94;3624;21;3226;80;94;75;3;74;688
KI_108;<3468, 5, 958>;True;106.73770673770673;604;12.307692307692308;80;14.430014430014431;6.83;0;13;2;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_109;<3468, 5, 958>;True;122.47003367003367;538;8.8;80;33.670033670033668;2.87;0;25;2;198;12;386;60;79;2568;10;2309;17;57;2080;24;3347;34;61;88;78;2;1182
KI_110;<3468, 5, 958>;True;140.71953010279003;284;6.666666666666667;90;44.052863436123346;2.17;0;21;2;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_111;<3468, 5, 958>;True;139.51094550535632;484;5.2631578947368425;90;44.247787610619461;2.16;0;57;2;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_112;<3468, 5, 958>;True;105.13635655290635;749;11.111111111111111;80;14.025245441795232;7.03;0;18;2;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_113;<3468, 5, 958>;True;145.80917874396135;324;7.5;90;48.309178743961354;1.97;0;16;2;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_114;<3468, 5, 958>;True;113.77963125548727;621;15;90;8.77963125548727;11.29;0;8;2;3345;51;1471;51;65;3508;34;2055;39;46;1922;33;2492;72;133;45;74;83;307
KI_115;<3468, 5, 958>;True;115.59703516225255;625;13.846153846153847;90;11.750881316098708;8.41;0;13;2;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_116;<3468, 5, 958>;True;68.015617042946872;570;9.7674418604651159;40;18.248175182481752;5.38;0;43;2;100;10;237;62;78;2750;5;2653;15;45;2008;28;3127;37;67;99;83;0;617
KI_117;<3468, 5, 958>;True;107.70120396180535;1174;13.846153846153847;90;3.8550501156515034;25.84;41;26;2;2034;78;1519;72;19;2084;11;1114;59;29;1497;90;4000;59;122;21;14;49;677
KI_118;<3468, 5, 958>;True;105.56022944550669;658;16;80;9.5602294455066925;10.36;0;10;2;3345;51;1471;51;65;3508;34;2055;39;46;1922;33;2492;72;133;45;74;83;307
KI_119;<3468, 5, 958>;True;116.50349650349651;348;7.2727272727272725;90;19.230769230769234;5.1;0;22;2;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_120;<3468, 5, 958>;True;133.70509607351713;508;6.1111111111111107;90;37.593984962406012;2.56;0;36;2;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_121;<3468, 5, 958>;True;106.40376501135995;754;16.666666666666668;80;9.7370983446932815;10.17;0;12;2;100;5;3459;111;110;3032;27;1737;41;74;1991;48;1803;30;23;56;37;46;414
KI_122;<3468, 5, 958>;True;107.73049645390071;560;10;80;17.730496453900709;5.54;0;22;2;3256;26;2230;13;69;2649;8;658;95;73;1992;25;2884;35;86;38;25;42;993
KI_123;<3468, 5, 958>;True;117.1837488457987;459;13.333333333333334;90;13.850415512465375;7.12;0;12;2;2312;28;3139;83;50;3195;16;1614;21;79;2474;25;2209;47;39;24;5;54;1460
KI_124;<3468, 5, 958>;True;73.110757816640174;750;10.588235294117647;40;22.522522522522525;4.34;0;34;2;325;84;2239;28;76;2731;14;2380;94;18;521;78;702;31;73;78;69;4;342
KI_125;<3468, 5, 958>;True;146.64835164835165;287;8.5714285714285712;90;48.076923076923073;1.98;0;14;2;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_126;<3468, 5, 958>;True;125.8058608058608;525;8.3333333333333339;90;27.472527472527471;3.54;0;24;2;3432;56;2794;39;58;2895;9;1360;10;71;495;73;2030;49;42;88;50;10;903
KI_127;<3468, 5, 958>;True;126.53726335969327;524;5.384615384615385;90;31.152647975077883;3.11;0;52;2;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_128;<3468, 5, 958>;True;149.31005291005292;343;6.4;90;52.910052910052904;1.79;0;25;2;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_129;<3468, 5, 958>;True;140.81347150259066;357;9;80;51.813471502590666;1.83;0;20;2;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_130;<3468, 5, 958>;True;115.58201058201058;476;15;90;10.582010582010582;9.35;0;8;2;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_131;<3468, 5, 958>;True;99.506517690875228;754;18.333333333333332;70;11.173184357541901;8.85;0;12;2;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_132;<3468, 5, 958>;True;115.6496272630458;402;15;90;10.649627263045796;9.29;0;8;2;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_133;<3468, 5, 958>;True;105.0179211469534;520;8.88888888888889;80;16.12903225806452;6.1;0;18;2;526;11;2355;77;91;3614;16;2342;19;101;1931;49;1964;31;28;74;16;61;516
KI_134;<3468, 5, 958>;True;106.14627684738386;594;13.846153846153847;80;12.300123001230015;8.03;0;13;2;634;43;1790;60;70;3629;24;695;91;106;4000;7;3832;91;99;74;0;85;746
KI_135;<3468, 5, 958>;True;116.86868686868687;357;9.0909090909090917;80;27.777777777777779;3.5;0;22;2;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_136;<3468, 5, 958>;True;148.48013816925734;443;6.666666666666667;90;51.813471502590666;1.83;0;36;2;2457;24;756;49;76;1874;5;1787;38;59;2877;41;2470;69;21;76;20;9;1771
KI_137;<3468, 5, 958>;True;155.70655848546315;287;8.235294117647058;90;57.47126436781609;1.64;0;17;2;3151;34;1701;58;50;3007;5;1011;5;75;1206;46;2440;54;19;92;37;5;579
KI_138;<3468, 5, 958>;True;131.63170163170165;310;6.666666666666667;90;34.965034965034967;2.76;0;24;2;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_139;<3468, 5, 958>;True;113.28106852497098;529;11.666666666666666;90;11.614401858304298;8.51;0;12;2;1218;98;2913;69;5;3483;11;1906;84;53;2190;62;2091;33;76;8;45;17;619
KI_140;<3468, 5, 958>;True;137.14285714285714;376;7.1428571428571432;90;40;2.4;0;28;2;563;61;1626;58;45;2924;6;2633;108;5;364;87;100;24;71;86;64;2;162
KI_141;<3468, 5, 958>;True;121.59638554216868;519;7.5;90;24.096385542168679;4.05;0;32;2;4000;67;2649;23;46;2925;12;1442;16;71;1601;54;1862;34;27;100;56;0;1143
KI_142;<3468, 5, 958>;True;113.29819277108435;558;11.25;90;12.04819277108434;8.2;0;16;2;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_143;<3468, 5, 958>;True;120.06060606060606;470;7.333333333333333;90;22.72727272727273;4.3;0;30;2;542;11;242;61;80;2183;5;2168;31;50;2008;28;3126;37;66;98;81;0;667
KI_144;<3468, 5, 958>;True;112.475802343352;628;9.23076923076923;90;13.245033112582782;7.45;0;26;2;2984;41;1794;59;45;2952;10;1660;5;80;1421;16;2017;58;5;80;32;8;574
KI_145;<3468, 5, 958>;False;91;758;1;90;0;50;0;14;2;2872;34;1998;66;66;2303;29;1201;50;45;1367;59;480;24;22;53;74;92;702
KI_146;<3468, 5, 958>;True;118.33521063302544;563;6.5217391304347823;60;51.813471502590666;1.83;0;46;3;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_147;<3468, 5, 958>;True;101.1358574610245;637;10;80;11.135857461024498;8.88;0;16;3;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_148;<3468, 5, 958>;True;110.68853347790729;624;7.6470588235294121;80;23.041474654377883;4.24;0;34;3;198;12;386;60;79;2568;10;2309;17;57;2080;24;3347;34;61;88;78;2;1182
KI_149;<3468, 5, 958>;False;81;731;1;80;0;50;0;8;3;1655;98;2539;72;14;2758;32;4000;5;101;762;106;3310;45;61;0;0;35;546
KI_150;<3468, 5, 958>;True;103.44121215541323;642;6.2295081967213113;80;17.211703958691913;5.71;0;61;3;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_151;<3468, 5, 958>;True;124.44372448649;512;4.918032786885246;80;39.525691699604742;2.43;0;61;3;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_152;<3468, 5, 958>;True;124.07557354925777;470;5.6140350877192979;80;38.46153846153846;2.5;0;57;3;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_153;<3468, 5, 958>;True;55.156075808249724;762;9.1304347826086953;30;16.025641025641029;6.14;0;46;3;3432;56;2794;39;58;2895;9;1360;10;71;495;73;2030;49;42;88;50;10;903
KI_154;<3468, 5, 958>;True;114.11565535061928;473;8.2758620689655178;80;25.839793281653748;3.77;0;29;3;3432;56;2794;39;58;2895;9;1360;10;71;495;73;2030;49;42;88;50;10;903
KI_155;<3468, 5, 958>;True;85.814417560488891;482;8.4210526315789469;30;47.393364928909953;2.01;0;38;3;100;10;237;62;78;2750;5;2653;15;45;2008;28;3127;37;67;99;83;0;617
KI_156;<3468, 5, 958>;True;69.013732833957548;1033;17.777777777777779;40;11.235955056179774;8.8;0;18;3;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_157;<3468, 5, 958>;False;81;874;1;80;0;50;0;12;3;1655;98;2539;72;14;2758;32;4000;5;101;762;106;3310;45;61;0;0;35;546
KI_158;<3468, 5, 958>;False;81;738;1;80;0;50;0;8;3;100;5;3459;111;110;3032;27;1737;41;74;1991;48;1803;30;23;56;37;46;414
KI_159;<3468, 5, 958>;True;141.16003943476832;527;5.2941176470588234;80;55.865921787709496;1.69;0;34;3;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_160;<3468, 5, 958>;False;81;771;1;80;0;50;0;11;3;1655;98;2539;72;14;2758;32;4000;5;101;762;106;3310;45;61;0;0;35;546
KI_161;<3468, 5, 958>;False;81;868;1;80;0;50;0;14;3;1722;26;464;37;40;2016;40;3459;49;63;1974;43;1458;18;16;57;38;47;361
KI_162;<3468, 5, 958>;False;81;809;1;80;0;50;0;15;3;1572;48;1442;47;38;2099;41;1598;62;47;1672;73;1352;31;65;60;60;47;656
KI_163;<3468, 5, 958>;False;81;736;1;80;0;50;0;15;3;3256;26;2230;13;69;2649;8;658;95;73;1992;25;2884;35;86;38;25;42;993
KI_164;<3468, 5, 958>;False;81;891;1;80;0;50;0;16;3;2530;48;2050;37;64;3264;22;2222;64;52;2096;61;2967;71;64;63;20;100;235
KI_165;<3468, 5, 958>;True;100.52787006275379;847;12.222222222222221;80;8.3056478405315612;11.94;0;18;3;3345;51;1471;51;65;3508;34;2055;39;46;1922;33;2492;72;133;45;74;83;307
KI_166;<3468, 5, 958>;True;109.92642897566498;671;8.4210526315789469;80;21.505376344086024;4.55;0;38;3;3432;56;2794;39;58;2895;9;1360;10;71;495;73;2030;49;42;88;50;10;903
KI_167;<3468, 5, 958>;True;96.507662173061419;616;8.4848484848484844;50;38.022813688212928;2.53;0;33;3;1495;69;2148;72;40;2654;8;2330;14;56;2014;39;2835;38;61;95;81;0;745
KI_168;<3468, 5, 958>;True;129.46517891496728;495;5.2173913043478262;80;44.247787610619461;2.16;0;69;3;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_169;<3468, 5, 958>;True;116.91170257710181;439;8.88888888888889;70;38.022813688212928;2.53;0;27;3;100;10;237;62;78;2750;5;2653;15;45;2008;28;3127;37;67;99;83;0;617
KI_170;<3468, 5, 958>;True;91.086288173806111;929;14.117647058823529;70;6.9686411149825789;14.25;0;17;3;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_171;<3468, 5, 958>;True;86.062801932367137;623;8.88888888888889;50;27.173913043478258;3.58;0;36;3;3151;34;1701;58;50;3007;5;1011;5;75;1206;46;2440;54;19;92;37;5;579
KI_172;<3468, 5, 958>;True;65.14066496163683;900;12.352941176470589;40;12.787723785166241;7.72;2;34;3;100;5;4000;113;142;2926;22;1612;72;35;1826;40;1850;18;14;49;35;56;241
KI_173;<3468, 5, 958>;True;85.478672985782;884;16;60;9.47867298578199;10.45;0;15;3;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_174;<3468, 5, 958>;True;123.85829803619561;430;6.1224489795918364;80;37.735849056603776;2.55;0;49;3;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_175;<3468, 5, 958>;True;102.30286738351255;846;12.222222222222221;80;10.080645161290322;9.82;0;18;3;100;5;3459;111;110;3032;27;1737;41;74;1991;48;1803;30;23;56;37;46;414
KI_176;<3468, 5, 958>;True;103.41914191419143;575;8.6666666666666661;70;24.752475247524753;3.94;0;30;3;3432;56;2794;39;58;2895;9;1360;10;71;495;73;2030;49;42;88;50;10;903
KI_177;<3468, 5, 958>;True;101.17147328414934;830;11.111111111111111;80;10.06036217303823;9.84;0;18;3;100;5;3459;111;110;3032;27;1737;41;74;1991;48;1803;30;23;56;37;46;414
KI_178;<3468, 5, 958>;True;73.6239134000328;678;12.142857142857142;50;11.481056257175661;8.61;2;28;3;1070;11;3455;101;116;2564;5;100;116;73;1993;43;2112;32;38;35;23;41;1091
KI_179;<3468, 5, 958>;True;110.2976697925547;530;4.7222222222222223;80;25.575447570332479;3.81;0;72;3;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_180;<3468, 5, 958>;True;132.24504504504506;389;7.2;80;45.045045045045043;2.12;0;25;3;379;75;3401;13;5;3348;6;2922;12;88;740;76;145;109;81;96;7;0;4000
KI_181;<3468, 5, 958>;True;122.59955528603194;301;8.235294117647058;80;34.364261168384878;2.81;0;17;3;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_182;<3468, 5, 958>;True;85.347202295552364;709;11;60;14.347202295552368;6.87;0;20;3;1175;85;2081;78;26;3692;20;4000;5;116;2867;72;1019;36;46;55;39;47;367
KI_183;<3468, 5, 958>;True;136.54368932038835;362;8;80;48.543689320388346;1.96;0;20;3;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_184;<3468, 5, 958>;True;126.39694091525843;457;5.0746268656716422;80;41.32231404958678;2.32;0;67;3;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_185;<3468, 5, 958>;True;103.37121212121213;547;11.25;80;12.121212121212121;8.15;0;16;3;3086;42;1721;80;72;3062;20;1821;31;76;3339;24;1628;51;79;41;59;0;2728
KI_186;<3468, 5, 958>;True;131.09155667295204;392;6.0465116279069768;80;45.045045045045043;2.12;0;43;3;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_187;<3468, 5, 958>;True;104.16989664082688;628;11.25;80;12.919896640826874;7.64;0;16;3;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_188;<3468, 5, 958>;False;81;718;1;80;0;50;0;15;3;2962;58;2615;50;55;2723;20;1481;50;56;1306;57;2022;41;37;68;44;33;612
KI_189;<3468, 5, 958>;False;81;756;1;80;0;50;0;10;3;3222;7;2337;71;82;2164;21;100;74;29;1191;66;100;14;5;91;82;16;578
KI_190;<3468, 5, 958>;False;81;649;1;80;0;50;0;18;3;713;120;1493;82;5;2407;6;2037;84;28;1590;80;1206;26;69;64;65;48;571
KI_191;<3468, 5, 958>;False;81;656;1;80;0;50;0;10;3;100;12;150;58;78;2307;17;442;58;34;1465;53;780;21;17;86;78;4;1158
KI_192;<3468, 5, 958>;False;81;769;1;80;0;50;0;12;3;1655;98;2539;72;14;2758;32;4000;5;101;762;106;3310;45;61;0;0;35;546
KI_193;<3468, 5, 958>;False;81;656;1;80;0;50;0;13;3;3256;26;2230;13;69;2649;8;658;95;73;1992;25;2884;35;86;38;25;42;993
KI_194;<3468, 5, 958>;False;81;708;1;80;0;50;0;8;3;325;84;2239;28;76;2731;14;2380;94;18;521;78;702;31;73;78;69;4;342
KI_195;<3468, 5, 958>;False;81;860;1;80;0;50;0;13;3;1655;98;2539;72;14;2758;32;4000;5;101;762;106;3310;45;61;0;0;35;546
KI_196;<3468, 5, 958>;False;81;879;1;80;0;50;0;10;3;2542;26;2089;71;67;2275;17;271;62;31;2875;79;710;39;49;56;83;100;384
KI_197;<3468, 5, 958>;False;81;831;1;80;0;50;0;12;3;3265;88;1701;83;69;3002;37;3745;24;80;422;84;264;24;69;0;79;7;666
KI_198;<3468, 5, 958>;False;81;943;1;80;0;50;0;11;3;2166;88;2061;72;35;2933;35;4000;5;120;2191;94;1530;24;71;0;2;52;1640
KI_199;<3468, 5, 958>;False;81;846;1;80;0;50;0;12;3;3011;48;425;81;59;3545;37;2492;46;92;1906;80;3751;26;79;69;30;12;1042
KI_0;<3468, 5, 958>;False;111;1089;1;110;0;50;0;22;1;3035;8;2212;71;82;2294;18;345;61;33;1343;59;267;19;9;54;78;98;394
KI_1;<3468, 5, 958>;False;131;916;1;130;0;50;0;20;1;3256;26;2230;13;69;2649;8;658;95;73;1992;25;2884;35;86;38;25;42;993
KI_2;<3468, 5, 958>;False;101;908;1;100;0;50;0;14;1;2113;16;2255;86;76;3117;19;1525;26;80;3762;23;1390;57;78;46;22;62;1072
KI_3;<3468, 5, 958>;False;111;909;1;110;0;50;0;20;1;1913;75;1908;67;37;2352;33;3641;62;48;3426;61;3339;24;42;64;19;38;714
KI_4;<3468, 5, 958>;False;111;1010;1;110;0;50;0;14;1;1420;61;2027;69;62;3790;32;2431;91;14;2443;38;287;62;60;63;8;35;1788
KI_5;<3468, 5, 958>;False;131;853;1;130;0;1;0;23;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_6;<3468, 5, 958>;False;131;1190;1;130;0;50;0;16;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_7;<3468, 5, 958>;True;193.80341880341879;337;8.3333333333333339;100;85.470085470085465;1.07;0;12;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_8;<3468, 5, 958>;False;171;773;1;170;0;50;0;39;1;100;10;237;62;78;2750;5;2653;15;45;2008;28;3127;37;67;99;83;0;617
KI_9;<3468, 5, 958>;True;103.06418219461698;699;18.571428571428573;70;14.492753623188406;6.8;0;14;1;2141;33;1296;35;80;3238;25;3440;10;91;3420;73;1097;41;64;91;14;43;948
KI_10;<3468, 5, 958>;True;120.85776330076004;424;20;90;10.857763300760045;9.11;2;6;1;3877;94;632;83;87;3520;10;1800;88;51;2758;45;1607;29;82;13;74;6;665
KI_11;<3468, 5, 958>;False;101;1061;1;100;0;50;0;16;1;2530;48;2050;37;64;3264;22;2222;64;52;2096;61;2967;71;64;63;20;100;235
KI_12;<3468, 5, 958>;False;181;791;1;180;0;50;0;40;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_13;<3468, 5, 958>;True;215.50983899821108;266;9.23076923076923;90;116.27906976744187;0.76;0;13;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
