Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff1-ConquerRadius;deff1-AttackMinLife;deff1-SupportRadius;deff1-SupportMaxCap;deff1-SupportMinCap;off1-ConquerRadius;off1-AttackMinLife;off1-SupportRadius;off1-SupportMaxCap;off1-SupportMinCap;supp1-ConquerRadius;supp1-AttackMinLife;supp1-SupportRadius;supp1-SupportMaxCap;supp1-SupportMinCap;SupportTownRatio1;DeffTownRatio1;AtkTownRatio1;CategorisationRadius1;deff2-ConquerRadius;deff2-AttackMinLife;deff2-SupportRadius;deff2-SupportMaxCap;deff2-SupportMinCap;off2-ConquerRadius;off2-AttackMinLife;off2-SupportRadius;off2-SupportMaxCap;off2-SupportMinCap;supp2-ConquerRadius;supp2-AttackMinLife;supp2-SupportRadius;supp2-SupportMaxCap;supp2-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_60;<3468, 5, 958>;False;0;553;0;0;0;50;0;0;2;3786;29;2381;10;13;277;36;3183;10;25;716;8;3299;28;28;46;0;25;718;1333;74;3727;39;66;2823;41;1915;60;71;2521;19;3717;82;24;90;96;95;455
KI_61;<3468, 5, 958>;False;0;504;0;0;0;50;0;0;2;3578;84;1623;19;47;1732;61;701;64;40;1690;22;2246;27;58;0;95;56;2747;1000;59;760;11;9;2181;73;1431;89;22;3306;41;3614;5;67;4;4;96;1541
KI_62;<3468, 5, 958>;False;0;558;0;0;0;50;0;0;2;1460;27;889;52;44;1673;5;2833;5;40;2191;58;2767;42;18;47;68;67;838;1485;27;327;27;20;662;92;1143;61;60;3605;16;1279;120;6;45;57;57;1723
KI_63;<3468, 5, 958>;False;0;510;0;0;0;50;0;0;2;1733;29;1603;40;43;1861;54;506;51;113;2060;43;2187;31;34;42;57;55;843;2634;60;3538;11;66;2356;33;3175;6;37;3367;65;3721;90;31;46;67;66;853
KI_64;<3468, 5, 958>;False;-14;500;6;-20;0;50;0;6;2;2084;56;3170;45;21;1840;45;100;8;55;2063;13;1399;5;62;58;6;0;1135;338;35;769;34;21;2890;14;2877;44;32;2652;64;2680;65;49;28;11;65;235
KI_65;<3468, 5, 958>;False;0;483;0;0;0;50;0;0;2;2089;40;2957;13;40;1017;19;1781;44;46;4000;22;350;109;100;39;9;31;824;1925;46;2492;33;51;1157;24;640;26;82;2753;24;2759;40;63;27;20;21;1159
KI_66;<3468, 5, 958>;True;96.595744680851055;1322;116.59574468085106;-120;100;11.38;0;47;2;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_67;<3468, 5, 958>;False;-95;719;25;-120;0;50;0;25;2;304;50;731;40;44;1580;8;2369;67;14;935;68;2590;31;53;9;8;46;1168;1012;45;1918;41;69;1702;43;1610;30;32;3237;30;3121;59;61;67;15;66;1153
KI_68;<3468, 5, 958>;False;-70;723;14;-90;6;50;6;14;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_69;<3468, 5, 958>;False;-91;915;19;-110;0;50;0;19;2;1922;36;3967;15;26;3064;28;952;38;31;2862;39;1712;82;9;9;10;85;1990;1303;53;1278;31;50;927;68;793;20;30;3981;36;3098;73;124;100;20;21;1035
KI_70;<3468, 5, 958>;False;-51;803;12;-80;17;50;17;12;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_71;<3468, 5, 958>;False;-19;609;10;-40;11;50;11;10;2;1549;36;1700;33;30;814;22;206;20;101;1990;11;1810;10;57;59;60;26;955;2589;53;3302;5;84;2198;41;1204;27;51;3245;110;3424;97;55;74;80;35;840
KI_72;<3468, 5, 958>;False;-11;543;4;-20;5;50;5;4;2;1652;50;2573;41;22;2097;35;685;20;51;2222;14;1438;8;62;52;8;10;938;1049;60;1783;66;16;3270;48;1094;19;7;2375;84;3074;76;47;2;10;63;946
KI_73;<3468, 5, 958>;False;-93;778;17;-110;0;50;0;17;2;992;48;1931;42;70;3184;32;690;20;33;462;99;3250;13;73;100;0;73;879;2622;77;3084;58;89;1010;51;982;32;47;825;65;2461;26;59;41;63;57;3573
KI_74;<3468, 5, 958>;False;-20;585;7;-50;23;50;23;7;2;1134;48;2169;43;75;1488;6;2592;71;12;481;98;3240;13;72;54;0;50;475;2057;69;2494;52;77;949;58;710;25;52;1096;59;2396;27;58;30;40;46;2323
KI_75;<3468, 5, 958>;False;-52;581;18;-70;0;50;0;18;2;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_76;<3468, 5, 958>;False;-38;690;22;-60;0;50;0;22;2;100;46;100;53;50;1156;14;2871;63;7;3947;22;248;100;96;24;17;48;1056;1602;33;3254;21;30;2365;21;1716;47;21;3594;30;3440;68;76;14;33;65;2263
KI_77;<3468, 5, 958>;False;-27;629;11;-80;42;50;42;11;2;2028;43;3234;15;49;962;22;432;10;108;1248;52;2450;5;71;64;8;46;1406;1423;51;2668;28;73;2119;48;835;63;15;765;96;3460;26;72;42;6;55;1160
KI_78;<3468, 5, 958>;False;-86;842;24;-110;0;50;0;24;2;2109;44;2999;13;14;3612;35;3760;78;16;527;49;2266;45;70;34;0;77;1988;4000;39;1446;20;120;1399;42;3007;53;75;4000;36;1020;94;100;32;24;5;4000
KI_79;<3468, 5, 958>;False;-84;710;16;-100;0;50;0;16;2;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_80;<3468, 5, 958>;False;-11;571;9;-20;0;50;0;9;2;831;55;2714;28;91;3737;35;492;25;30;491;95;3161;15;72;85;7;64;1411;2560;76;3002;58;88;872;62;833;43;49;3984;20;156;53;37;49;66;66;3741
KI_81;<3468, 5, 958>;False;-26;724;12;-70;32;50;32;12;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2447;41;3416;6;46;3274;79;3094;24;57;2348;45;2430;41;55;19;11;41;977
KI_82;<3468, 5, 958>;False;-3;418;4;-10;3;50;3;4;2;1652;50;2573;41;22;2097;35;685;20;51;2222;14;1438;8;62;52;8;10;938;1049;60;1783;66;16;3270;48;1094;19;7;2375;84;3074;76;47;2;10;63;946
KI_83;<3468, 5, 958>;False;-42;781;13;-80;25;50;25;13;2;2467;38;3537;6;38;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2423;44;3271;6;55;4000;114;4000;26;35;2439;84;3364;79;47;16;8;51;915
KI_84;<3468, 5, 958>;False;-44;694;15;-60;1;50;1;15;2;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;27;18;15;864;2839;66;4000;5;70;4000;103;4000;9;33;3452;66;3790;94;32;19;8;37;1937
KI_85;<3468, 5, 958>;False;1;522;1;0;0;50;0;1;2;3558;84;1649;19;47;680;51;2562;78;27;800;31;2944;47;76;41;0;6;100;2114;35;2507;68;50;2590;49;1640;62;42;1511;27;3334;31;75;8;35;32;815
KI_86;<3468, 5, 958>;False;-59;726;12;-80;9;50;9;12;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_87;<3468, 5, 958>;False;-99;922;21;-120;0;50;0;21;2;1965;49;2580;19;23;3637;30;1955;43;53;2905;78;2854;30;33;39;21;76;1331;2411;18;3683;5;5;3460;43;3017;80;10;3521;84;3584;40;22;37;18;81;299
KI_88;<3468, 5, 958>;False;3;587;3;0;0;50;0;3;2;1851;105;4000;81;107;686;52;2552;78;28;452;35;3218;55;84;30;5;20;694;1308;9;2996;96;52;2754;47;1820;62;43;1482;28;3518;32;78;9;35;32;783
KI_89;<3468, 5, 958>;False;-68;802;15;-100;17;50;17;15;2;2283;39;3330;13;39;859;16;100;15;118;2271;7;1564;5;64;27;16;17;1151;1956;41;2890;27;46;3387;83;3520;28;41;2021;70;1314;64;25;22;11;51;1250
KI_90;<3468, 5, 958>;False;-28;671;7;-50;15;50;15;7;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_91;<3468, 5, 958>;False;-17;557;4;-30;9;50;9;4;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_92;<3468, 5, 958>;False;-38;692;10;-60;12;50;12;10;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_93;<3468, 5, 958>;False;2;561;2;0;0;50;0;2;2;2379;41;3415;8;40;848;54;683;36;46;689;60;3476;36;17;31;15;15;1105;2501;33;3411;16;40;1051;28;473;22;87;2291;10;1503;7;63;27;17;17;1139
KI_94;<3468, 5, 958>;False;-12;569;4;-20;4;50;4;4;2;2467;39;3538;6;39;1115;26;397;22;90;2261;9;1542;5;63;27;17;17;1134;2424;44;3279;6;54;3813;92;3766;25;48;2512;114;4000;109;40;20;11;40;987
KI_95;<3468, 5, 958>;False;-71;656;19;-90;0;50;0;19;2;100;52;376;40;37;1415;7;2590;72;13;2453;23;1426;27;46;16;8;48;1147;1596;13;1399;49;48;1050;52;2226;34;36;2989;35;3114;57;61;30;35;59;1479
KI_96;<3468, 5, 958>;False;-7;566;6;-20;7;50;7;6;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_97;<3468, 5, 958>;False;-61;951;19;-80;0;50;0;19;2;992;48;1931;42;70;3184;32;690;20;33;462;99;3250;13;73;100;0;73;879;2622;77;3084;58;89;1010;51;982;32;47;825;65;2461;26;59;41;63;57;3573
KI_98;<3468, 5, 958>;False;-77;709;23;-100;0;8.5;0;23;2;480;41;654;40;42;1102;18;2897;63;8;3693;28;498;95;88;32;7;35;144;130;5;2576;105;72;992;17;3011;49;40;3415;35;3753;67;69;3;100;100;973
KI_99;<3468, 5, 958>;False;-36;483;14;-50;0;50;0;14;2;100;27;429;24;24;2802;7;3292;51;39;3339;15;1708;40;56;29;12;66;211;100;5;2758;98;61;2384;33;3528;26;48;3517;40;1753;69;53;41;31;78;522
KI_100;<3468, 5, 958>;False;-19;605;8;-40;13;50;13;8;2;2428;37;3422;9;40;1205;27;514;23;89;2434;10;1812;5;59;27;17;16;1093;2372;49;2983;6;71;1820;38;1301;35;88;2152;52;2308;49;58;19;11;42;932
KI_101;<3468, 5, 958>;False;-14;547;6;-20;0;50;0;6;2;774;44;890;40;42;980;13;3042;67;6;3708;24;903;73;88;32;7;35;110;2091;50;2133;44;45;1498;38;2412;29;59;3335;39;4000;79;64;33;66;79;1481
KI_102;<3468, 5, 958>;False;-95;629;15;-110;0;50;0;15;2;480;41;654;40;42;1102;18;2897;63;8;3693;28;498;95;88;32;7;35;144;130;5;2576;105;72;992;17;3011;49;40;3415;35;3753;67;69;3;100;100;973
KI_103;<3468, 5, 958>;False;-53;747;14;-80;13;50;13;14;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_104;<3468, 5, 958>;False;4;598;4;0;0;50;0;4;2;3075;24;3925;41;71;3054;56;2036;12;54;100;58;2542;82;17;56;22;25;1315;3292;80;3902;49;59;3359;55;2122;18;44;3241;29;976;63;40;74;87;19;661
KI_105;<3468, 5, 958>;False;6;490;6;0;0;50;0;6;2;2953;33;1240;87;47;807;17;1765;73;69;1216;42;2757;53;75;86;16;0;3885;2705;91;3720;74;5;2475;96;1852;33;82;1163;93;1809;91;23;94;73;68;2005
KI_106;<3468, 5, 958>;False;-19;674;7;-40;14;50;14;7;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_107;<3468, 5, 958>;False;-14;525;6;-30;10;50;10;6;2;2428;37;3422;9;40;1205;27;514;23;89;2434;10;1812;5;59;27;17;16;1093;2372;49;2983;6;71;1820;38;1301;35;88;2152;52;2308;49;58;19;11;42;932
KI_108;<3468, 5, 958>;False;-50;656;20;-70;0;5.5;0;20;2;188;48;438;40;38;1283;14;2713;66;11;3963;29;381;106;97;23;8;42;700;332;5;2733;105;75;1074;18;2919;42;58;2928;28;2524;47;57;13;72;83;825
KI_109;<3468, 5, 958>;False;-10;671;10;-20;0;50;0;10;2;2109;44;2999;13;14;3612;35;3760;78;16;527;49;2266;45;70;34;0;77;1988;4000;39;1446;20;120;1399;42;3007;53;75;4000;36;1020;94;100;32;24;5;4000
KI_110;<3468, 5, 958>;False;-72;707;14;-110;24;50;24;14;2;2428;37;3422;9;40;1205;27;514;23;89;2434;10;1812;5;59;27;17;16;1093;2372;49;2983;6;71;1820;38;1301;35;88;2152;52;2308;49;58;19;11;42;932
KI_111;<3468, 5, 958>;False;-5;580;14;-20;1;50;1;14;2;2424;38;3471;6;38;1128;26;213;19;95;2116;7;1640;5;59;32;13;23;996;2561;45;3400;5;61;1883;46;2425;38;42;3227;52;1840;94;73;18;8;48;903
KI_112;<3468, 5, 958>;False;-54;576;12;-80;14;50;14;12;2;2283;39;3330;13;39;859;16;100;15;118;2271;7;1564;5;64;27;16;17;1151;1956;41;2890;27;46;3387;83;3520;28;41;2021;70;1314;64;25;22;11;51;1250
KI_113;<3468, 5, 958>;False;-51;757;13;-90;26;50;26;13;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_114;<3468, 5, 958>;False;-24;599;4;-40;12;50;12;4;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_115;<3468, 5, 958>;False;4;499;4;0;0;50;0;4;2;1652;50;2573;41;22;2097;35;685;20;51;2222;14;1438;8;62;52;8;10;938;1049;60;1783;66;16;3270;48;1094;19;7;2375;84;3074;76;47;2;10;63;946
KI_116;<3468, 5, 958>;False;-15;593;4;-30;11;50;11;4;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_117;<3468, 5, 958>;False;-74;569;16;-90;0;50;0;16;2;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_118;<3468, 5, 958>;False;-46;598;14;-60;0;50;0;14;2;1783;35;4000;17;22;2725;27;855;35;41;3041;47;1762;105;5;15;12;59;1673;2205;42;3030;11;41;999;51;639;20;53;2538;13;1793;15;72;100;20;21;1034
KI_119;<3468, 5, 958>;False;-6;554;8;-20;6;50;6;8;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_120;<3468, 5, 958>;False;3;560;3;0;0;50;0;3;2;1851;105;4000;81;107;686;52;2552;78;28;452;35;3218;55;84;30;5;20;694;1308;9;2996;96;52;2754;47;1820;62;43;1482;28;3518;32;78;9;35;32;783
KI_121;<3468, 5, 958>;False;-104;759;16;-120;0;50;0;16;2;995;47;1934;41;70;3234;22;167;23;24;353;86;3038;33;56;99;0;72;884;3016;30;3817;43;73;2720;55;1863;15;52;907;65;2451;19;63;52;32;33;1912
KI_122;<3468, 5, 958>;False;-73;885;17;-90;0;50;0;17;2;1922;36;3967;15;26;3064;28;952;38;31;2862;39;1712;82;9;9;10;85;1990;1303;53;1278;31;50;927;68;793;20;30;3981;36;3098;73;124;100;20;21;1035
KI_123;<3468, 5, 958>;False;-83;665;17;-100;0;50;0;17;2;100;52;376;40;37;1415;7;2590;72;13;2453;23;1426;27;46;16;8;48;1147;1596;13;1399;49;48;1050;52;2226;34;36;2989;35;3114;57;61;30;35;59;1479
KI_124;<3468, 5, 958>;False;-72;914;18;-90;0;50;0;18;2;2091;48;3068;17;20;4000;32;3922;78;14;531;49;2206;44;69;32;2;51;1418;2556;83;3161;60;111;1177;45;2865;60;60;2179;35;2147;73;91;31;22;6;3730
KI_125;<3468, 5, 958>;False;-14;573;6;-20;0;50;0;6;2;1783;35;4000;17;22;2725;27;855;35;41;3041;47;1762;105;5;15;12;59;1673;2205;42;3030;11;41;999;51;639;20;53;2538;13;1793;15;72;100;20;21;1034
KI_126;<3468, 5, 958>;False;4;545;4;0;0;50;0;4;2;1297;80;2710;65;82;785;45;2609;74;24;1478;32;2379;66;85;32;7;31;299;1388;6;3206;100;52;1579;27;2563;62;18;2126;28;2659;49;80;2;42;30;948
KI_127;<3468, 5, 958>;False;-35;516;15;-50;0;50;0;15;2;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_128;<3468, 5, 958>;False;-13;616;5;-30;12;50;12;5;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_129;<3468, 5, 958>;False;-44;587;16;-60;0;50;0;16;2;188;48;438;40;38;1283;14;2713;66;11;3963;29;381;106;97;23;8;42;700;332;5;2733;105;75;1074;18;2919;42;58;2928;28;2524;47;57;13;72;83;825
KI_130;<3468, 5, 958>;False;-17;830;10;-70;43;50;43;10;2;2464;37;3529;6;38;1076;25;348;21;90;2379;9;1726;5;60;27;17;16;1128;2427;37;3409;8;41;3751;106;3690;25;39;2436;53;2721;48;51;13;5;59;873
KI_131;<3468, 5, 958>;False;5;489;3;0;2;50;2;3;2;2681;44;3639;5;22;2007;31;2777;46;42;1568;39;2423;27;60;19;3;0;1175;2171;41;3009;15;81;3250;68;3844;39;36;3016;98;3614;98;41;21;15;51;955
KI_132;<3468, 5, 958>;False;-10;517;2;-20;8;50;8;2;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_133;<3468, 5, 958>;False;-4;459;6;-10;0;50;0;6;2;100;56;100;45;40;2174;18;1584;50;29;2205;12;1284;5;63;16;6;44;995;1506;5;155;64;60;792;55;2436;33;35;2999;37;2846;66;49;18;17;58;1622
KI_134;<3468, 5, 958>;False;-47;642;12;-70;11;50;11;12;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_135;<3468, 5, 958>;False;-48;715;12;-80;20;50;20;12;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_136;<3468, 5, 958>;False;-15;588;6;-30;9;50;9;6;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_137;<3468, 5, 958>;False;-20;608;6;-40;14;50;14;6;2;2467;38;3537;6;38;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2423;44;3271;6;55;4000;114;4000;26;35;2439;84;3364;79;47;16;8;51;915
KI_138;<3468, 5, 958>;False;-3;528;3;-10;4;50;4;3;2;2467;38;3537;6;38;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2423;44;3271;6;55;4000;114;4000;26;35;2439;84;3364;79;47;16;8;51;915
KI_139;<3468, 5, 958>;False;-80;721;20;-100;0;50;0;20;2;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;27;18;15;864;2839;66;4000;5;70;4000;103;4000;9;33;3452;66;3790;94;32;19;8;37;1937
KI_140;<3468, 5, 958>;False;2;472;2;0;0;50;0;2;2;1062;52;2568;37;73;1772;39;250;70;10;100;101;3481;5;82;100;0;75;1665;2934;84;3216;60;101;729;72;1147;22;70;4000;13;100;48;37;22;89;27;1171
KI_141;<3468, 5, 958>;False;-13;598;7;-20;0;50;0;7;2;2953;33;1240;87;47;807;17;1765;73;69;1216;42;2757;53;75;86;16;0;3885;2705;91;3720;74;5;2475;96;1852;33;82;1163;93;1809;91;23;94;73;68;2005
KI_142;<3468, 5, 958>;False;-12;718;8;-20;0;50;0;8;2;2536;29;1023;32;35;2395;40;1593;78;32;2867;50;2908;43;83;16;10;66;1630;2231;41;1607;31;22;4000;111;3386;73;32;2159;71;100;117;101;0;60;88;3532
KI_143;<3468, 5, 958>;False;-28;702;10;-60;22;50;22;10;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_144;<3468, 5, 958>;False;-42;725;10;-70;18;50;18;10;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2368;51;2931;6;76;4000;97;4000;26;46;2444;86;3407;81;47;18;10;47;943
KI_145;<3468, 5, 958>;False;-25;621;15;-40;0;50;0;15;2;3800;9;3227;5;5;2840;30;2854;51;49;489;45;2412;42;66;39;0;63;1634;1691;59;3258;27;40;2529;37;1551;47;85;2882;17;3669;86;18;56;43;74;1134
KI_146;<3468, 5, 958>;False;5;492;5;0;0;50;0;5;2;581;48;784;41;44;983;14;2940;64;8;491;70;3767;48;10;43;7;19;631;643;28;1098;48;44;1002;5;4000;78;5;4000;17;3112;76;97;20;41;63;184
KI_147;<3468, 5, 958>;False;-85;647;15;-100;0;50;0;15;2;130;44;482;35;37;1395;5;2698;74;11;3306;11;1869;36;58;12;0;29;100;100;5;2149;87;62;478;64;3235;18;31;3415;33;3598;66;69;55;80;66;1396
KI_148;<3468, 5, 958>;False;11;662;2;-20;29;50;29;2;2;2105;42;3287;13;47;1167;27;386;26;83;1411;45;2303;5;69;37;14;25;1210;2316;43;3261;8;53;1300;32;829;11;99;3005;99;3798;114;35;38;8;48;1148
KI_149;<3468, 5, 958>;False;-4;640;9;-50;37;50;37;9;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2441;41;3384;6;47;2338;56;1925;23;71;2326;36;2208;32;56;23;14;27;1065
KI_150;<3468, 5, 958>;False;-31;588;12;-50;7;50;7;12;2;2114;40;3005;12;39;1115;26;285;20;93;2120;5;1617;5;60;29;20;24;959;2658;52;3289;5;81;2900;67;3555;39;36;2307;97;3868;80;41;10;1;45;1158
KI_151;<3468, 5, 958>;False;-85;768;15;-100;0;50;0;15;2;234;42;520;37;39;1367;6;2713;72;10;3439;16;1423;55;68;7;0;27;100;100;5;2787;105;70;190;82;3406;5;39;3403;33;3717;64;68;52;73;63;1282
KI_152;<3468, 5, 958>;False;-2;519;8;-10;0;50;0;8;2;540;42;702;40;42;985;13;3035;66;6;3693;28;490;96;88;32;7;35;111;667;36;1118;49;46;981;13;3037;64;11;3454;33;3355;68;72;25;36;55;310
KI_153;<3468, 5, 958>;False;-4;529;6;-10;0;50;0;6;2;2319;39;3235;13;30;3087;38;2885;56;39;1026;29;1556;33;59;28;16;21;990;2783;63;3918;6;65;3855;84;3827;24;30;4000;70;4000;106;27;10;10;21;1968
KI_154;<3468, 5, 958>;False;-11;554;7;-20;2;50;2;7;2;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;27;18;15;864;2839;66;4000;5;70;4000;103;4000;9;33;3452;66;3790;94;32;19;8;37;1937
KI_155;<3468, 5, 958>;False;-22;736;10;-70;38;50;38;10;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2447;41;3416;6;46;3274;79;3094;24;57;2348;45;2430;41;55;19;11;41;977
KI_156;<3468, 5, 958>;False;-24;595;6;-50;20;50;20;6;2;2467;39;3538;6;39;1115;26;398;22;90;2261;9;1542;5;63;27;17;17;1134;2380;49;3007;6;71;2674;64;2345;24;66;2276;15;1695;11;61;18;10;44;961
KI_157;<3468, 5, 958>;False;-2;502;8;-10;0;50;0;8;2;2088;44;2902;16;14;2426;37;2264;57;33;513;48;2491;49;76;31;6;54;1665;4000;38;1444;19;120;1314;41;2042;46;65;4000;30;1246;126;131;30;21;8;2973
KI_158;<3468, 5, 958>;False;-14;530;6;-20;0;50;0;6;2;380;41;574;41;42;1163;21;2827;62;10;3696;28;567;92;88;33;8;36;149;259;8;1988;85;63;998;21;2993;36;69;3423;35;3666;68;70;12;96;97;708
KI_159;<3468, 5, 958>;False;-32;688;18;-50;0;50;0;18;2;1922;36;3967;15;26;3064;28;952;38;31;2862;39;1712;82;9;9;10;85;1990;1303;53;1278;31;50;927;68;793;20;30;3981;36;3098;73;124;100;20;21;1035
KI_160;<3468, 5, 958>;False;-9;478;11;-20;0;50;0;11;2;796;44;968;40;44;926;13;3089;66;5;3954;18;724;77;89;53;0;49;464;1745;49;2145;43;55;1490;14;2542;59;24;3246;40;3976;76;64;32;66;79;1494
KI_161;<3468, 5, 958>;False;-98;795;22;-120;0;50;0;22;2;1548;54;2584;32;41;3452;19;2224;36;45;2788;38;1830;83;5;14;11;84;1655;1116;70;840;47;58;1198;62;1062;21;32;3602;44;669;72;46;62;18;57;566
KI_162;<3468, 5, 958>;False;-5;475;2;-10;3;50;3;2;2;1818;51;1621;63;28;1198;41;714;37;52;633;50;437;10;20;27;17;16;1095;2276;14;3868;52;5;3205;14;1495;63;20;3541;79;1351;61;21;16;17;18;774
KI_163;<3468, 5, 958>;False;-14;587;6;-20;0;50;0;6;2;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;27;18;15;864;2839;66;4000;5;70;4000;103;4000;9;33;3452;66;3790;94;32;19;8;37;1937
KI_164;<3468, 5, 958>;False;-2;575;8;-10;0;50;0;8;2;1032;34;542;48;29;2317;43;447;16;57;436;25;3337;38;25;94;100;33;135;1364;28;100;29;28;1730;30;2999;58;36;4000;19;1169;106;7;77;78;30;1288
KI_165;<3468, 5, 958>;False;-84;742;16;-100;0;50;0;16;2;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;27;18;15;864;2839;66;4000;5;70;4000;103;4000;9;33;3452;66;3790;94;32;19;8;37;1937
KI_166;<3468, 5, 958>;False;-26;508;14;-40;0;50;0;14;2;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_167;<3468, 5, 958>;False;-45;578;15;-60;0;50;0;15;2;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
